GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDC27	MUT	159.710	4.849	0.015	0.015	NA	NA
CDKN2A	DEL	159.710	193.770	0.454	0.470	NA	NA
CDKN2B	DEL	159.710	169.776	0.384	0.448	NA	NA
KIF2B	MUT	159.710	3.760	0.018	0.018	NA	NA
GRIN2C	MUT	159.710	3.925	0.006	0.006	NA	NA
PIK3C2B	AMPL	159.710	28.902	0.052	0.055	NA	NA
PIP5K1B	MUT	159.710	0.498	0.006	0.006	NA	NA
PTEN	MUT	159.710	146.881	0.299	0.314	NA	NA
HLA-DRB1	AMPL	159.710	94.991	0.189	0.189	NA	NA
CEP63	MUT	7.374	6.059	0.009	0.009	NA	NA
HNF1A	MUT	3.313	3.398	0.009	0.009	NA	NA
MYH13	MUT	2.604	3.054	0.006	0.018	NA	NA
TNNC2	MUT	2.550	0.008	0.003	0.003	NA	NA
