GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ADCY1	MUT	459.069	23.040	0.030	0.030	NA	NA
CDH1	MUT	459.069	1.400	0.003	0.003	NA	NA
CTNNA2	MUT	459.069	3.753	0.009	0.009	NA	NA
FGD1	MUT	459.069	2.969	0.006	0.006	NA	NA
PIK3CA	MUT	459.069	54.851	0.091	0.091	NA	NA
TP53	MUT	459.069	159.942	0.284	0.284	NA	NA
RYR1	MUT	459.069	4.187	0.012	0.015	NA	NA
NF1	MUT	459.069	39.799	0.055	0.095	NA	NA
PCDHGC5	MUT	459.069	14.185	0.107	0.110	NA	NA
GCK	MUT	8.644	12.180	0.015	0.021	NA	NA
SNRPE	AMPL	8.644	9.483	0.027	0.030	NA	NA
AP3D1	MUT	3.931	0.012	0.003	0.003	NA	NA
PIK3C2B	AMPL	3.536	28.902	0.052	0.055	NA	NA
