GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ACTG2	MUT	314.913	4.805	0.006	0.006	NA	NA
COL6A1	MUT	314.913	2.662	0.006	0.006	NA	NA
ERBB2	MUT	314.913	6.180	0.018	0.021	NA	NA
IRS1	MUT	314.913	5.515	0.009	0.009	NA	NA
PIK3R1	MUT	314.913	51.800	0.091	0.091	NA	NA
TLR6	MUT	314.913	2.379	0.006	0.012	NA	NA
SERPINA1	MUT	314.913	4.074	0.009	0.009	NA	NA
DLC1	MUT	314.913	0.960	0.003	0.012	NA	NA
C3	MUT	28.957	0.228	0.018	0.018	NA	NA
KIF2B	MUT	11.101	3.760	0.018	0.018	NA	NA
RUVBL2	MUT	9.460	0.029	0.003	0.006	NA	NA
SHH	MUT	8.419	4.166	0.009	0.012	NA	NA
NPTX2	MUT	6.479	0.162	0.021	0.024	NA	NA
CDKN2A	DEL	5.999	174.479	0.421	0.470	NA	NA
PPYR1	DEL	4.777	13.535	0.037	0.040	NA	NA
ELAVL2	DEL	4.002	18.624	0.088	0.143	NA	NA
ADCY5	MUT	3.868	0.039	0.006	0.018	NA	NA
