GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ADCY8	MUT	602.862	4.299	0.006	0.006	NA	NA
CDK4	AMPL	602.862	64.697	0.113	0.116	NA	NA
PIK3CA	MUT	602.862	54.851	0.091	0.091	NA	NA
CNTNAP2	MUT	602.862	4.243	0.021	0.049	NA	NA
GLI1	AMPL	602.862	40.699	0.064	0.064	NA	NA
DCTN2	AMPL	602.862	32.033	0.061	0.064	NA	NA
ITSN1	MUT	602.862	8.682	0.012	0.012	NA	NA
CIITA	MUT	602.862	1.848	0.006	0.006	NA	NA
DTX3	AMPL	602.862	1.847	0.006	0.073	NA	NA
ZNF324	MUT	602.862	5.936	0.006	0.006	NA	NA
EVPL	MUT	3.096	0.029	0.009	0.012	NA	NA
CDH12	MUT	2.880	0.009	0.003	0.003	NA	NA
PDGFD	MUT	2.511	0.931	0.006	0.006	NA	NA
