GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
FGFR3	MUT	181.459	8.868	0.015	0.015	NA	NA
GRM3	MUT	181.459	15.538	0.030	0.030	NA	NA
ITGAV	MUT	181.459	0.553	0.003	0.003	NA	NA
PTEN	MUT	181.459	146.881	0.299	0.314	NA	NA
LRP8	MUT	181.459	0.553	0.003	0.003	NA	NA
RBBP4	MUT	181.459	0.553	0.003	0.003	NA	NA
SGOL2	MUT	18.801	3.390	0.012	0.012	NA	NA
PCDHAC2	MUT	2.658	13.228	0.101	0.101	NA	NA
PCDHB13	MUT	2.658	0.087	0.012	0.012	NA	NA
SVEP1	MUT	2.658	0.061	0.012	0.012	NA	NA
EPB42	MUT	2.572	0.008	0.003	0.003	NA	NA
